,index,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5434,9036,570274750821486592,1,1.0,,,US Airways,,DCEssig,,0,USAirways thank much .,,2015-02-24 09:31:10 -0800,,Eastern Time (US & Canada)
5435,9038,570274302118858752,0,1.0,Can't Tell,0.6614,US Airways,,ajbibbs,,0,USAirways - First impression hard reverse. A horrible first experience you. Will never fly ! ! !,,2015-02-24 09:29:23 -0800,,
5436,9040,570273880486629377,0,1.0,Cancelled Flight,0.3545,US Airways,,themainevent001,,0,"USAirways go plan understatement. My flight change AGAIN. If n't family emergency , I 'd Cancelled Flight .",,2015-02-24 09:27:42 -0800,Saratoga Springs,
5437,9041,570273188485197825,0,0.6674,Late Flight,0.6674,US Airways,,SteveBass2,,0,"USAirways ... 2 hour plane , least get u direct flight couple hour Late Flightr United","[40.6954621, -74.1733106]",2015-02-24 09:24:57 -0800,,
5438,9043,570272309434564608,0,0.6875,Lost Luggage,0.3542,US Airways,,RyanDrinks42,,2,. USAirways I eye I look Pandu good chance I bring home .,,2015-02-24 09:21:28 -0800,Just outside of Thunder Dome,Eastern Time (US & Canada)
5439,9048,570270772746461186,0,1.0,Customer Service Issue,1.0,US Airways,,suzkschir6,,0,USAirways 167 minute ? `` Im train '' . Cmon. Ca n't well ?,,2015-02-24 09:15:21 -0800,,
5440,9050,570269976042573824,0,1.0,Customer Service Issue,0.6444,US Airways,,JenRomanoff,,0,USAirways direct number dividend mile account info ? Every Time I try I get actually hang,,2015-02-24 09:12:12 -0800,,Eastern Time (US & Canada)
5441,9052,570267781859557377,0,1.0,Customer Service Issue,1.0,US Airways,,JenRomanoff,,0,USAirways I 've try call since yesterday I keep get hung ? Can get ? ?,,2015-02-24 09:03:28 -0800,,Eastern Time (US & Canada)
5442,9055,570265699215675392,0,0.3913,Flight Booking Problems,0.3913,US Airways,,JenRomanoff,,0,USAirways award travel ticket since different last name. I simply need change,,2015-02-24 08:55:12 -0800,,Eastern Time (US & Canada)
5443,9057,570264306350227456,0,0.636,Customer Service Issue,0.3299,US Airways,,xafbcn,,0,usairways Ok thank youâ¦I call Spain US seat assistance !,,2015-02-24 08:49:40 -0800,Barcelona,Brussels
5444,9059,570262676481421312,0,1.0,Bad Flight,0.7085,US Airways,,DougAsano,,0,USAirways 2day : coffee & amp ; 1 work toilet. Then I read domestic airline whine : foreign competition. Coincidence ? No # openskies,,2015-02-24 08:43:11 -0800,,
5445,9063,570258435448688641,0,1.0,Cancelled Flight,0.3474,US Airways,,GMLane,,0,"USAirways I 've hold rebook Cancelled Flighted flight two hours. I know weather huge impact , anticipate .",,2015-02-24 08:26:20 -0800,,Eastern Time (US & Canada)
5446,9067,570256300556165122,0,1.0,Customer Service Issue,1.0,US Airways,,CoryDauphin,,0,USAirways still hold ... 1 hr 27 min ... .thank god chairman status. status match Delta ?,,2015-02-24 08:17:51 -0800,,
5447,9069,570253865066602497,0,1.0,Customer Service Issue,1.0,US Airways,,msergovich5,,0,USAirways bad customer service. Ca n't even get rep get ta kidding,,2015-02-24 08:08:10 -0800,,Atlantic Time (Canada)
5448,9071,570251909447192577,0,1.0,Lost Luggage,1.0,US Airways,,yorkshire2002,,1,USAirways Beamske real live person talk person whose luggage lose 4 day vacation wreck . yorkshire2002,,2015-02-24 08:00:24 -0800,Kentucky,Eastern Time (US & Canada)
5449,9072,570250989305004033,0,1.0,Late Flight,1.0,US Airways,,mikebrandes,,0,usairways clt departure delay ? Hoping I make connection lengthy take delay endless taxi-ing clt,,2015-02-24 07:56:45 -0800,"Minneapolis, MN",Eastern Time (US & Canada)
5450,9074,570249204767055872,0,1.0,Lost Luggage,1.0,US Airways,,DannyLawray,,0,USAirways So frustrating I still get back. Why bag send NY mystery ! Shame time !,,2015-02-24 07:49:39 -0800,"Dumfries, Virginia",Eastern Time (US & Canada)
5451,9075,570248954572619776,0,1.0,Lost Luggage,1.0,US Airways,,DannyLawray,,0,USAirways I NEVER travel US Airways again. Flew LA DC last night 2nd time airline bag n't arrive,,2015-02-24 07:48:40 -0800,"Dumfries, Virginia",Eastern Time (US & Canada)
5452,9076,570248242853773312,1,1.0,,,US Airways,,OneT_Mat,,0,USAirways haha worry guy best ! +1 spell name correctly,,2015-02-24 07:45:50 -0800,"Boston, MA",Atlantic Time (Canada)
5453,9078,570245576815546368,0,1.0,Customer Service Issue,0.6897,US Airways,,bergie72,,0,"USAirways CSR PHL suck. Flt 3883 get cx 'd , get rebooked next day ? On standby 4011. Not hopeful .",,2015-02-24 07:35:14 -0800,"Hanover Twp, PA",
5454,9079,570243874062503936,0,1.0,Customer Service Issue,1.0,US Airways,,JenRomanoff,,0,USAirways HELLO ! ! Is anyone behind twitter account ? # badcustomerservice,,2015-02-24 07:28:28 -0800,,Eastern Time (US & Canada)
5455,9080,570242474750423040,0,1.0,Customer Service Issue,1.0,US Airways,,JenRomanoff,,0,USAirways I keep get hung on. PLEASE respond I book ticket you. I wo n't able buy one unless I speak someone !,,2015-02-24 07:22:55 -0800,,Eastern Time (US & Canada)
5456,9081,570242452092813312,0,1.0,Cancelled Flight,1.0,US Airways,,OneT_Mat,,0,USAirways hey ! ! Yeah last time I get phone call flight Cancelled Flightled DCA BOS,,2015-02-24 07:22:49 -0800,"Boston, MA",Atlantic Time (Canada)
5457,9082,570242191685234688,0,0.6316,Can't Tell,0.3263,US Airways,,_Justin22_,,0,USAirways You prepare Weather. All I want find I take train PHL catch connection .,,2015-02-24 07:21:47 -0800,,Eastern Time (US & Canada)
5458,9084,570240576144211968,1,0.3782,,0.0,US Airways,,david_drhealey,,0,USAirways see board tomorrow,,2015-02-24 07:15:22 -0800,"Central, New Jersey",Hawaii
5459,9085,570239546673238017,0,1.0,Customer Service Issue,0.6527,US Airways,,_Justin22_,,0,"USAirways Been hold 40 minute , call flight delayed. This type service acceptable .",,2015-02-24 07:11:17 -0800,,Eastern Time (US & Canada)
5460,9086,570237453229019137,0,1.0,Customer Service Issue,1.0,US Airways,,DocUX,,0,USAirways hold 2 hour something I could do le 1 minute available.Your site UX awe full,,2015-02-24 07:02:58 -0800,USA,Quito
5461,9087,570236495367315456,0,0.6842,Customer Service Issue,0.3474,US Airways,,dgjessee,,0,USAirways drop fee ! $ 150 ( $ 300RT ! ! ! ! ) make sense ; EU airlines charge $ 0. AirCanada charge reasonable $ 50 .,,2015-02-24 06:59:09 -0800,"Atlanta, United States",Eastern Time (US & Canada)
5462,9088,570236313393373186,0,1.0,Customer Service Issue,0.6378,US Airways,,david_drhealey,,0,USAirways understand still able view reservation online ... .,,2015-02-24 06:58:26 -0800,"Central, New Jersey",Hawaii
5463,9090,570235609933078529,0,1.0,Customer Service Issue,1.0,US Airways,,oliviahaymond,,0,USAirways - Good know phone customer service still impair due `` bad weather '' week ago # jetblueanyone ?,,2015-02-24 06:55:38 -0800,"Tampa, Florida",Eastern Time (US & Canada)
5464,9092,570231786824994816,0,1.0,Can't Tell,1.0,US Airways,,yorkshire2002,,0,USAirways Thanks ruiningmy vacation. You best this. Could do without .,,2015-02-24 06:40:27 -0800,Kentucky,Eastern Time (US & Canada)
5465,9093,570231607757381632,0,1.0,Late Flight,1.0,US Airways,,MadeleineDay,,0,USAirways AmericanAir honeymoon delay day gas cap screw ! Flight 1801- frustrating !,,2015-02-24 06:39:44 -0800,St. Louis,Pacific Time (US & Canada)
5466,9094,570230527032229889,0,1.0,Can't Tell,0.6661,US Airways,,HRKatWrangler,,0,USAirways Your policy need serious revision babies. Fortunately I choices choose Southwest .,,2015-02-24 06:35:26 -0800,"Hudson Valley, NY",Atlantic Time (Canada)
5467,9095,570229647713148928,0,1.0,Customer Service Issue,1.0,US Airways,,lj_verde,,0,USAirways still ignore question. # USAirways consistently provide poor customer service .,,2015-02-24 06:31:57 -0800,DC,Eastern Time (US & Canada)
5468,9098,570226104839090176,0,1.0,Late Flight,0.3516,US Airways,,MandiBPro,,0,USAirways There reFlight Booking Problems event I 'm fly attend. Waiting jetway driver ? ? ? STILL ON TARMAC ? ? ?,,2015-02-24 06:17:52 -0800,"Jacksonville, FL",Eastern Time (US & Canada)
5469,9100,570224746652160000,0,1.0,Customer Service Issue,1.0,US Airways,,NicoleCarmellaF,,0,USAirways try week use,,2015-02-24 06:12:28 -0800,,
5470,9101,570223944260849664,0,1.0,Can't Tell,1.0,US Airways,,mikeyyyyyyy_,,0,USAirways give free baggage mess,,2015-02-24 06:09:17 -0800,,Central Time (US & Canada)
5471,9105,570222481618948096,0,1.0,Customer Service Issue,0.6872,US Airways,,lmeckPR,,0,USAirways seriously ? ? ? see I 've spend 2 day - multiple hour hold hang hour ?,,2015-02-24 06:03:28 -0800,Maryland,Quito
5472,9106,570220968435716097,1,0.6991,,,US Airways,,LouiseMcElwee,,0,"USAirways Waiting flight right , thanks ! !",,2015-02-24 05:57:27 -0800,#yeahTHATgreenville SC,
5473,9109,570217639584395264,1,0.6983,,0.0,US Airways,,stevan_hicks,,0,USAirways We 're back gate. Opposite wheel up. Im sure 'll get thete eventually. So thanks .,,2015-02-24 05:44:14 -0800,,
5474,9110,570217450874146818,0,1.0,Customer Service Issue,1.0,US Airways,,TrevorHam01,,0,USAirways. R U aware wait time talk sale agent always 30-60 minute ? Unacceptable. At least employ call back feature !,,2015-02-24 05:43:29 -0800,NYC,
5475,9112,570215234088116224,0,0.6452,Late Flight,0.6452,US Airways,,stevan_hicks,,0,USAirways 1729 connect charlotte houston. Mechanical issue determine q 'd take off. And check bag .,,2015-02-24 05:34:40 -0800,,
5476,9114,570213946348560388,0,1.0,Flight Attendant Complaints,0.6547,US Airways,,cmtodd,,0,USAirways need retrain US 3837 lead flight attendant gate agent arrival MKE 2/23. Horrible attitude toward help customer .,,2015-02-24 05:29:33 -0800,"Miami Beach, Florida USA",Eastern Time (US & Canada)
5477,9115,570213783085432832,0,1.0,Late Flight,1.0,US Airways,,stevan_hicks,,0,USAirways Youre bat .1000. Every flight Ive take delayed. Worst airline. ever .,,2015-02-24 05:28:54 -0800,,
5478,9116,570212087223287809,1,1.0,,,US Airways,,bkusske,,0,USAirways know customer service ! ! Thank start 2 week vacay amazing note ! Thank sarita ! ! !,,2015-02-24 05:22:10 -0800,MN,Mountain Time (US & Canada)
5479,9117,570208640520622080,0,0.7087,Customer Service Issue,0.7087,US Airways,,peterbarth,,0,USAirways n't update flight status/delays ?,,2015-02-24 05:08:28 -0800,"Greenville, SC",Eastern Time (US & Canada)
5480,9118,570208313163550721,0,1.0,Customer Service Issue,0.3435,US Airways,,peterbarth,,0,USAirways They 're also say CLT flight delay 're show system make impossible figure,,2015-02-24 05:07:10 -0800,"Greenville, SC",Eastern Time (US & Canada)
5481,9119,570208172289474560,0,1.0,Late Flight,0.3666,US Airways,,peterbarth,,0,"USAirways nope , announce 're head back gate .",,2015-02-24 05:06:36 -0800,"Greenville, SC",Eastern Time (US & Canada)
5482,9120,570206113783795713,0,1.0,Late Flight,1.0,US Airways,,peterbarth,,0,USAirways pretty sure n't actually take 7:10 http : //t.co/vuxf4r4Unu,,2015-02-24 04:58:26 -0800,"Greenville, SC",Eastern Time (US & Canada)
5483,9121,570205604314255360,0,1.0,Customer Service Issue,0.6552,US Airways,,Danye33,,0,USAirways well horrible flaw system. 2 hour past day I 've wasted. I 've get job & amp ; family crazy,,2015-02-24 04:56:24 -0800,,Eastern Time (US & Canada)
5484,9122,570205370649604096,0,0.6771,Late Flight,0.3437,US Airways,,peterbarth,,0,USAirways 5203 're sit 20 foot open gate,,2015-02-24 04:55:28 -0800,"Greenville, SC",Eastern Time (US & Canada)
5485,9123,570204219191504896,0,1.0,Flight Booking Problems,0.3663,US Airways,,Danye33,,0,USAirways waste another hour life hold. insanity. another way use voucher payment online,,2015-02-24 04:50:54 -0800,,Eastern Time (US & Canada)
5486,9124,570203789963218944,0,0.6629999999999999,Can't Tell,0.6629999999999999,US Airways,,jbatchelor88,,0,USAirways 's wrong plane ? Flt 581,,2015-02-24 04:49:12 -0800,"millville,nj",
5487,9125,570203037823836160,0,1.0,Can't Tell,0.6617,US Airways,,eatmyshorts2263,,0,"USAirways unite two broken airplane , two day Late Flightr I 'm stranded funeral miss last semester # college. ð",,2015-02-24 04:46:12 -0800,Carmen SanDiego,Eastern Time (US & Canada)
5488,9126,570199481943261184,0,1.0,Lost Luggage,1.0,US Airways,,bcruz1028,,0,USAirways AmericanAir Day 3 & amp ; still luggage Chkd http : //t.co/MbLTALr4BS STATUS=AWAITING ASGMNT TO DRIVER Since yest 10:15am,,2015-02-24 04:32:04 -0800,,
5489,9128,570197868813918208,0,1.0,Flight Attendant Complaints,0.6706,US Airways,,ucbearcatdad,,0,"USAirways ask need take yellow tag off. She say , `` I tell ! '' Expect personal apology her- unacceptable !",,2015-02-24 04:25:40 -0800,,
5490,9129,570196428364111873,0,1.0,Can't Tell,0.6779999999999999,US Airways,,ucbearcatdad,,0,"USAirways , since jan 22 10 flights. Why disrespect CLT , flt # 2063 2:50pm 18feb DCA ? ask herba question",,2015-02-24 04:19:56 -0800,,
5491,9130,570195970610348032,0,0.6421,Flight Booking Problems,0.6421,US Airways,,hiphop_hokie,,0,USAirways nah 's flight next week.. inside Chairman 7-day window still n't release last open First seat,,2015-02-24 04:18:07 -0800,"Richmond, VA",
5492,9132,570190931321757696,0,1.0,Customer Service Issue,1.0,US Airways,,mikejmarsh,,0,USAirways I 've hold 41min. Just try change reservation .,,2015-02-24 03:58:06 -0800,,
5493,9134,570184073139912704,0,1.0,Late Flight,0.3491,US Airways,,McClainTweets,,0,USAirways I spend 3.5 hour get nowhere. Entire experience # epicfail,,2015-02-24 03:30:51 -0800,"Cleveland, Ohio",Eastern Time (US & Canada)
5494,9135,570181464773562368,0,1.0,Customer Service Issue,0.6789,US Airways,,ToxicLayge,,0,USAirways Changing flight explanation still n't confirmation. So disappointed service,,2015-02-24 03:20:29 -0800,,London
5495,9136,570177698166923267,0,0.6739,Can't Tell,0.3478,US Airways,,MLasichak,,0,USAirways nope yet ...,,2015-02-24 03:05:31 -0800,"Crofton, Maryland",
5496,9137,570157409458642944,0,1.0,Lost Luggage,1.0,US Airways,,yorkshire2002,,0,usairways I make sure never use incompetent airline again. My luggage delivery 24 hour .,,2015-02-24 01:44:54 -0800,Kentucky,Eastern Time (US & Canada)
5497,9138,570157210183069696,0,1.0,Lost Luggage,1.0,US Airways,,yorkshire2002,,0,"usairways My flight Cancelled Flighted Saturday. Why luggage airport ? Today , I 'm supposed delivered. Pathetic",,2015-02-24 01:44:06 -0800,Kentucky,Eastern Time (US & Canada)
5498,9139,570156989541687296,0,1.0,Can't Tell,1.0,US Airways,,yorkshire2002,,0,usairways Thank allow spend money vacation buy thing I already buy .,,2015-02-24 01:43:13 -0800,Kentucky,Eastern Time (US & Canada)
5499,9140,570156777297350656,0,0.7109,Can't Tell,0.7109,US Airways,,yorkshire2002,,0,usairways Thanks much ruining vacation. I really could n't do without .,,2015-02-24 01:42:23 -0800,Kentucky,Eastern Time (US & Canada)
5500,9141,570151995472027649,0,0.6469,Can't Tell,0.3371,US Airways,,NoDoubtMom,,0,USAirways 's like I 'm try leave early fun. I n't want get stuck DC bad weather RDU .,,2015-02-24 01:23:23 -0800,"Durham, NC",Eastern Time (US & Canada)
5501,9142,570151703410053120,0,1.0,Can't Tell,0.6222,US Airways,,NoDoubtMom,,0,USAirways flexibility part would nice. This I love SouthwestAir. They 're flexible & amp ; try take $ .,,2015-02-24 01:22:13 -0800,"Durham, NC",Eastern Time (US & Canada)
5502,9143,570133607223840768,1,0.6606,,,US Airways,,cusefan4ever,,0,USAirways Excited I 'll fly Syracuse interview Dallas Friday FA position- goal & amp ; dream mine !,,2015-02-24 00:10:19 -0800,"Oswego, NY",Eastern Time (US & Canada)
5503,9144,570125976195219456,0,0.3469,Customer Service Issue,0.3469,US Airways,,EmilyClapp,,0,USAirways thank reach me. Hopefully request fix I remain loyal customer .,,2015-02-23 23:39:59 -0800,DC,
5504,9145,570120432453615617,0,1.0,Customer Service Issue,1.0,US Airways,,SLKToday,,0,USAirways n't take 6 day respond already open case !,,2015-02-23 23:17:58 -0800,Manchester,
5505,9146,570119853312311296,1,1.0,,,US Airways,,GrahamHaigh,,0,"usairways great crew flight 504 PHX YVR tonight ! Friendly , efficient. Awesome job .",,2015-02-23 23:15:40 -0800,"Vancouver, Canada",Pacific Time (US & Canada)
5506,9147,570114300888678401,0,1.0,Customer Service Issue,1.0,US Airways,,Allmyvacations,,0,USAirways people go answer call ?,,2015-02-23 22:53:36 -0800,Stafford VA,
5507,9149,570110504254857217,0,1.0,Can't Tell,0.6507,US Airways,,medrisy,,0,USAirways : You Make Reservation ; We 'll Make Excuses ! # usairwaysfail,,2015-02-23 22:38:31 -0800,,
5508,9150,570110280635588608,1,0.6647,,0.0,US Airways,,mydulcebella,,0,USAirways Thank You empathy story luggage thank reach,,2015-02-23 22:37:37 -0800,Pennsylvania,Eastern Time (US & Canada)
5509,9151,570109961511895040,0,1.0,Late Flight,1.0,US Airways,,medrisy,,0,USAirways utterly unreliable ! They n't schedule pilot US624 flight Seattle - flight delay # usairwaysfail,,2015-02-23 22:36:21 -0800,,
5510,9152,570109219078152193,0,1.0,Can't Tell,0.3474,US Airways,,CicilyGray,,0,USAirways yes valuable time lose,,2015-02-23 22:33:24 -0800,,
5511,9153,570108987284197376,0,1.0,Customer Service Issue,0.35700000000000004,US Airways,,jpkansara,,0,USAirways I n't like lie to. No bad weather dc md va. I 've stick CA day 've home now. You owe .,,2015-02-23 22:32:29 -0800,"Washington,D.C.",
5512,9154,570108377029685248,0,1.0,Late Flight,0.6405,US Airways,,jakenemmasmom,,0,USAirways yes land 11:40am. Should take another 12+ hour go 40 min drive. Was assure I would .,,2015-02-23 22:30:03 -0800,,
5513,9155,570106579879645185,0,1.0,Lost Luggage,0.7128,US Airways,,mydulcebella,,0,USAirways disappointment bag arrive I keep 12 hr without option IAH,,2015-02-23 22:22:55 -0800,Pennsylvania,Eastern Time (US & Canada)
5514,9156,570105696219308033,0,1.0,Late Flight,1.0,US Airways,,CicilyGray,,0,USAirways ca n't get back lose time,,2015-02-23 22:19:24 -0800,,
5515,9157,570104704241307649,0,1.0,Late Flight,0.6534,US Airways,,CicilyGray,,0,USAirways flt 1820 2rsw could extend courtsey wait 2min 4 10 u ... . gate close r faces. Ur fire,,2015-02-23 22:15:28 -0800,,
5516,9158,570104544622981122,0,1.0,Can't Tell,1.0,US Airways,,worldwideweg,,0,USAirways - thanks however I feel like system fail -- solution ?,,2015-02-23 22:14:50 -0800,,
5517,9160,570098159076171776,1,1.0,,,US Airways,,cookyvonne,,0,USAirways thanks much ! I get thru phone & amp ; everything fine. Just love website & amp ; app ! Thanks work !,,2015-02-23 21:49:27 -0800,,
5518,9161,570097596913623040,0,1.0,Customer Service Issue,0.6574,US Airways,,miguellem90,,0,"USAirways thanks nothing. Bought two tix Disney friend ca n't go I eat 400 , plus 600 new 1",,2015-02-23 21:47:13 -0800,"cheektowaga, ny",Eastern Time (US & Canada)
5519,9162,570091270334509056,0,1.0,Lost Luggage,1.0,US Airways,,StretfordGoose,,0,USAirways Hi. I 'm LGA luggage CLT. Have tell come back tomorrow collect. Do guy want cover taxi fare ?,,2015-02-23 21:22:05 -0800,"Porkhampton, England",London
5520,9163,570085837821632512,0,1.0,Flight Attendant Complaints,0.3425,US Airways,,worldwideweg,,0,"USAirways Instead fair treatment , I get nasty letter lady senior management illness forfeit mile like death .",,2015-02-23 21:00:30 -0800,,
